"","id.x","name","pbw_cs","pbw_choice","pbw_choicenumeric","sweight","seq","task","sample","ocean_days","seafood_eat","demoone_gender","demoone_education","demotwo_livedCanada","envr_org","envr_protest","political_party","demothree_income","demothree_householdsize","demothree_age","distance_FSA","distance_FSAc","rec","jobs","jobs2","demothree_age_num"
"34682",11110728,"FRENCH10728",3,"CarbonStorage",4,-1,2,1,"QC","none",0,"female","HS","morethan20","no","no","NDP",1,5,"25to34",0,"<100km",1,"none","none",29.5
"34684",11110728,"FRENCH10728",1,"Biodiversity",10,-1,2,2,"QC","none",0,"female","HS","morethan20","no","no","NDP",1,5,"25to34",0,"<100km",1,"none","none",29.5
"34686",11110728,"FRENCH10728",7,"CarbonStorage",4,-1,2,3,"QC","none",0,"female","HS","morethan20","no","no","NDP",1,5,"25to34",0,"<100km",1,"none","none",29.5
"34688",11110728,"FRENCH10728",6,"AboriginalNeeds",2,-1,2,4,"QC","none",0,"female","HS","morethan20","no","no","NDP",1,5,"25to34",0,"<100km",1,"none","none",29.5
"34690",11110728,"FRENCH10728",4,"CarbonStorage",4,-1,2,5,"QC","none",0,"female","HS","morethan20","no","no","NDP",1,5,"25to34",0,"<100km",1,"none","none",29.5
"34692",11110728,"FRENCH10728",10,"CarbonStorage",4,-1,2,6,"QC","none",0,"female","HS","morethan20","no","no","NDP",1,5,"25to34",0,"<100km",1,"none","none",29.5
"34694",11110728,"FRENCH10728",5,"AboriginalNeeds",2,-1,2,7,"QC","none",0,"female","HS","morethan20","no","no","NDP",1,5,"25to34",0,"<100km",1,"none","none",29.5
"34696",11110728,"FRENCH10728",8,"NonFoodProducts",3,-1,2,8,"QC","none",0,"female","HS","morethan20","no","no","NDP",1,5,"25to34",0,"<100km",1,"none","none",29.5
"34698",11110728,"FRENCH10728",2,"AboriginalNeeds",2,-1,2,9,"QC","none",0,"female","HS","morethan20","no","no","NDP",1,5,"25to34",0,"<100km",1,"none","none",29.5
"34700",11110728,"FRENCH10728",9,"CarbonStorage",4,-1,2,10,"QC","none",0,"female","HS","morethan20","no","no","NDP",1,5,"25to34",0,"<100km",1,"none","none",29.5
"34702",11110731,"FRENCH10731",9,"AboriginalNeeds",2,-1,2,1,"QC","5to9",18,"female","bachelors","morethan20","no","yes","dontknow",7,6,"45to54",260117.850786592,"<500km",1,"none","none",49.5
"34704",11110731,"FRENCH10731",6,"NonFoodProducts",3,-1,2,2,"QC","5to9",18,"female","bachelors","morethan20","no","yes","dontknow",7,6,"45to54",260117.850786592,"<500km",1,"none","none",49.5
"34706",11110731,"FRENCH10731",10,"Biodiversity",10,-1,2,3,"QC","5to9",18,"female","bachelors","morethan20","no","yes","dontknow",7,6,"45to54",260117.850786592,"<500km",1,"none","none",49.5
"34708",11110731,"FRENCH10731",3,"NonFoodProducts",3,-1,2,4,"QC","5to9",18,"female","bachelors","morethan20","no","yes","dontknow",7,6,"45to54",260117.850786592,"<500km",1,"none","none",49.5
"34710",11110731,"FRENCH10731",5,"AboriginalNeeds",2,-1,2,5,"QC","5to9",18,"female","bachelors","morethan20","no","yes","dontknow",7,6,"45to54",260117.850786592,"<500km",1,"none","none",49.5
"34712",11110731,"FRENCH10731",2,"AboriginalNeeds",2,-1,2,6,"QC","5to9",18,"female","bachelors","morethan20","no","yes","dontknow",7,6,"45to54",260117.850786592,"<500km",1,"none","none",49.5
"34714",11110731,"FRENCH10731",1,"Biodiversity",10,-1,2,7,"QC","5to9",18,"female","bachelors","morethan20","no","yes","dontknow",7,6,"45to54",260117.850786592,"<500km",1,"none","none",49.5
"34716",11110731,"FRENCH10731",4,"AboriginalNeeds",2,-1,2,8,"QC","5to9",18,"female","bachelors","morethan20","no","yes","dontknow",7,6,"45to54",260117.850786592,"<500km",1,"none","none",49.5
"34718",11110731,"FRENCH10731",8,"NonFoodProducts",3,-1,2,9,"QC","5to9",18,"female","bachelors","morethan20","no","yes","dontknow",7,6,"45to54",260117.850786592,"<500km",1,"none","none",49.5
"34720",11110731,"FRENCH10731",7,"TourismandRecreation",7,-1,2,10,"QC","5to9",18,"female","bachelors","morethan20","no","yes","dontknow",7,6,"45to54",260117.850786592,"<500km",1,"none","none",49.5
"34722",11110732,"FRENCH10732",10,"CarbonStorage",4,-1,2,1,"QC","morethan100",36,"male","somepost","morethan20","no","no","noparty",6,6,"45to54",224603.952740948,"<500km",1,"none","none",49.5
"34724",11110732,"FRENCH10732",6,"TourismandRecreation",7,-1,2,2,"QC","morethan100",36,"male","somepost","morethan20","no","no","noparty",6,6,"45to54",224603.952740948,"<500km",1,"none","none",49.5
"34726",11110732,"FRENCH10732",7,"CarbonStorage",4,-1,2,3,"QC","morethan100",36,"male","somepost","morethan20","no","no","noparty",6,6,"45to54",224603.952740948,"<500km",1,"none","none",49.5
"34728",11110732,"FRENCH10732",8,"NonFoodProducts",3,-1,2,4,"QC","morethan100",36,"male","somepost","morethan20","no","no","noparty",6,6,"45to54",224603.952740948,"<500km",1,"none","none",49.5
"34730",11110732,"FRENCH10732",3,"NonFoodProducts",3,-1,2,5,"QC","morethan100",36,"male","somepost","morethan20","no","no","noparty",6,6,"45to54",224603.952740948,"<500km",1,"none","none",49.5
"34732",11110732,"FRENCH10732",1,"TourismandRecreation",7,-1,2,6,"QC","morethan100",36,"male","somepost","morethan20","no","no","noparty",6,6,"45to54",224603.952740948,"<500km",1,"none","none",49.5
"34734",11110732,"FRENCH10732",9,"TourismandRecreation",7,-1,2,7,"QC","morethan100",36,"male","somepost","morethan20","no","no","noparty",6,6,"45to54",224603.952740948,"<500km",1,"none","none",49.5
"34736",11110732,"FRENCH10732",2,"AboriginalNeeds",2,-1,2,8,"QC","morethan100",36,"male","somepost","morethan20","no","no","noparty",6,6,"45to54",224603.952740948,"<500km",1,"none","none",49.5
"34738",11110732,"FRENCH10732",5,"AboriginalNeeds",2,-1,2,9,"QC","morethan100",36,"male","somepost","morethan20","no","no","noparty",6,6,"45to54",224603.952740948,"<500km",1,"none","none",49.5
"34740",11110732,"FRENCH10732",4,"AboriginalNeeds",2,-1,2,10,"QC","morethan100",36,"male","somepost","morethan20","no","no","noparty",6,6,"45to54",224603.952740948,"<500km",1,"none","none",49.5
"34742",11110736,"FRENCH10736",6,"AboriginalNeeds",2,-1,2,1,"QC","none",18,"male","graduate","morethan20","no","yes","CPC",5,6,"45to54",18611.4239034943,"<100km",4,"none","none",49.5
"34744",11110736,"FRENCH10736",5,"AboriginalNeeds",2,-1,2,2,"QC","none",18,"male","graduate","morethan20","no","yes","CPC",5,6,"45to54",18611.4239034943,"<100km",4,"none","none",49.5
"34746",11110736,"FRENCH10736",10,"CoastalLivelihoods",6,-1,2,3,"QC","none",18,"male","graduate","morethan20","no","yes","CPC",5,6,"45to54",18611.4239034943,"<100km",4,"none","none",49.5
"34748",11110736,"FRENCH10736",3,"NonFoodProducts",3,-1,2,4,"QC","none",18,"male","graduate","morethan20","no","yes","CPC",5,6,"45to54",18611.4239034943,"<100km",4,"none","none",49.5
"34750",11110736,"FRENCH10736",1,"NonFoodProducts",3,-1,2,5,"QC","none",18,"male","graduate","morethan20","no","yes","CPC",5,6,"45to54",18611.4239034943,"<100km",4,"none","none",49.5
"34752",11110736,"FRENCH10736",8,"CoastalLivelihoods",6,-1,2,6,"QC","none",18,"male","graduate","morethan20","no","yes","CPC",5,6,"45to54",18611.4239034943,"<100km",4,"none","none",49.5
"34754",11110736,"FRENCH10736",9,"AboriginalNeeds",2,-1,2,7,"QC","none",18,"male","graduate","morethan20","no","yes","CPC",5,6,"45to54",18611.4239034943,"<100km",4,"none","none",49.5
"34756",11110736,"FRENCH10736",7,"IconicPlacesandSpecies",8,-1,2,8,"QC","none",18,"male","graduate","morethan20","no","yes","CPC",5,6,"45to54",18611.4239034943,"<100km",4,"none","none",49.5
"34758",11110736,"FRENCH10736",4,"AboriginalNeeds",2,-1,2,9,"QC","none",18,"male","graduate","morethan20","no","yes","CPC",5,6,"45to54",18611.4239034943,"<100km",4,"none","none",49.5
"34760",11110736,"FRENCH10736",2,"AboriginalNeeds",2,-1,2,10,"QC","none",18,"male","graduate","morethan20","no","yes","CPC",5,6,"45to54",18611.4239034943,"<100km",4,"none","none",49.5
"34762",11110738,"FRENCH10738",1,"TourismandRecreation",7,-1,2,1,"QC","lessthan5",52,"female","college","morethan20","no","no","dontknow",4,8,"35to44",23814.5244778404,"<100km",2,"none","none",39.5
"34764",11110738,"FRENCH10738",7,"TourismandRecreation",7,-1,2,2,"QC","lessthan5",52,"female","college","morethan20","no","no","dontknow",4,8,"35to44",23814.5244778404,"<100km",2,"none","none",39.5
"34766",11110738,"FRENCH10738",6,"AboriginalNeeds",2,-1,2,3,"QC","lessthan5",52,"female","college","morethan20","no","no","dontknow",4,8,"35to44",23814.5244778404,"<100km",2,"none","none",39.5
"34768",11110738,"FRENCH10738",4,"AboriginalNeeds",2,-1,2,4,"QC","lessthan5",52,"female","college","morethan20","no","no","dontknow",4,8,"35to44",23814.5244778404,"<100km",2,"none","none",39.5
"34770",11110738,"FRENCH10738",10,"TourismandRecreation",7,-1,2,5,"QC","lessthan5",52,"female","college","morethan20","no","no","dontknow",4,8,"35to44",23814.5244778404,"<100km",2,"none","none",39.5
"34772",11110738,"FRENCH10738",5,"AboriginalNeeds",2,-1,2,6,"QC","lessthan5",52,"female","college","morethan20","no","no","dontknow",4,8,"35to44",23814.5244778404,"<100km",2,"none","none",39.5
"34774",11110738,"FRENCH10738",8,"NonFoodProducts",3,-1,2,7,"QC","lessthan5",52,"female","college","morethan20","no","no","dontknow",4,8,"35to44",23814.5244778404,"<100km",2,"none","none",39.5
"34776",11110738,"FRENCH10738",2,"AboriginalNeeds",2,-1,2,8,"QC","lessthan5",52,"female","college","morethan20","no","no","dontknow",4,8,"35to44",23814.5244778404,"<100km",2,"none","none",39.5
"34778",11110738,"FRENCH10738",9,"AboriginalNeeds",2,-1,2,9,"QC","lessthan5",52,"female","college","morethan20","no","no","dontknow",4,8,"35to44",23814.5244778404,"<100km",2,"none","none",39.5
"34780",11110738,"FRENCH10738",3,"NonFoodProducts",3,-1,2,10,"QC","lessthan5",52,"female","college","morethan20","no","no","dontknow",4,8,"35to44",23814.5244778404,"<100km",2,"none","none",39.5
"34782",11110741,"FRENCH10741",2,"AboriginalNeeds",2,-1,2,1,"QC","none",36,"female","HS","morethan20","no","no","dontknow",1,7,"35to44",204908.85948452,"<500km",3,"none","none",39.5
"34784",11110741,"FRENCH10741",10,"TourismandRecreation",7,-1,2,2,"QC","none",36,"female","HS","morethan20","no","no","dontknow",1,7,"35to44",204908.85948452,"<500km",3,"none","none",39.5
"34786",11110741,"FRENCH10741",5,"AboriginalNeeds",2,-1,2,3,"QC","none",36,"female","HS","morethan20","no","no","dontknow",1,7,"35to44",204908.85948452,"<500km",3,"none","none",39.5
"34788",11110741,"FRENCH10741",3,"NonFoodProducts",3,-1,2,4,"QC","none",36,"female","HS","morethan20","no","no","dontknow",1,7,"35to44",204908.85948452,"<500km",3,"none","none",39.5
"34790",11110741,"FRENCH10741",4,"AboriginalNeeds",2,-1,2,5,"QC","none",36,"female","HS","morethan20","no","no","dontknow",1,7,"35to44",204908.85948452,"<500km",3,"none","none",39.5
"34792",11110741,"FRENCH10741",9,"AboriginalNeeds",2,-1,2,6,"QC","none",36,"female","HS","morethan20","no","no","dontknow",1,7,"35to44",204908.85948452,"<500km",3,"none","none",39.5
"34794",11110741,"FRENCH10741",8,"NonFoodProducts",3,-1,2,7,"QC","none",36,"female","HS","morethan20","no","no","dontknow",1,7,"35to44",204908.85948452,"<500km",3,"none","none",39.5
"34796",11110741,"FRENCH10741",1,"NonFoodProducts",3,-1,2,8,"QC","none",36,"female","HS","morethan20","no","no","dontknow",1,7,"35to44",204908.85948452,"<500km",3,"none","none",39.5
"34798",11110741,"FRENCH10741",7,"TourismandRecreation",7,-1,2,9,"QC","none",36,"female","HS","morethan20","no","no","dontknow",1,7,"35to44",204908.85948452,"<500km",3,"none","none",39.5
"34800",11110741,"FRENCH10741",6,"AboriginalNeeds",2,-1,2,10,"QC","none",36,"female","HS","morethan20","no","no","dontknow",1,7,"35to44",204908.85948452,"<500km",3,"none","none",39.5
"34802",11110742,"FRENCH10742",6,"CoastalLivelihoods",6,-1,2,1,"QC","5to9",52,"male","college","morethan20","no","no","green",5,6,"35to44",158530.968174612,"<500km",3,"tourism","conservation",39.5
"34804",11110742,"FRENCH10742",5,"CoastalLivelihoods",6,-1,2,2,"QC","5to9",52,"male","college","morethan20","no","no","green",5,6,"35to44",158530.968174612,"<500km",3,"tourism","conservation",39.5
"34806",11110742,"FRENCH10742",3,"Biodiversity",10,-1,2,3,"QC","5to9",52,"male","college","morethan20","no","no","green",5,6,"35to44",158530.968174612,"<500km",3,"tourism","conservation",39.5
"34808",11110742,"FRENCH10742",2,"CleanWaters",9,-1,2,4,"QC","5to9",52,"male","college","morethan20","no","no","green",5,6,"35to44",158530.968174612,"<500km",3,"tourism","conservation",39.5
"34810",11110742,"FRENCH10742",9,"CleanWaters",9,-1,2,5,"QC","5to9",52,"male","college","morethan20","no","no","green",5,6,"35to44",158530.968174612,"<500km",3,"tourism","conservation",39.5
"34812",11110742,"FRENCH10742",4,"CoastalLivelihoods",6,-1,2,6,"QC","5to9",52,"male","college","morethan20","no","no","green",5,6,"35to44",158530.968174612,"<500km",3,"tourism","conservation",39.5
"34814",11110742,"FRENCH10742",1,"Foodprovision",1,-1,2,7,"QC","5to9",52,"male","college","morethan20","no","no","green",5,6,"35to44",158530.968174612,"<500km",3,"tourism","conservation",39.5
"34816",11110742,"FRENCH10742",8,"CleanWaters",9,-1,2,8,"QC","5to9",52,"male","college","morethan20","no","no","green",5,6,"35to44",158530.968174612,"<500km",3,"tourism","conservation",39.5
"34818",11110742,"FRENCH10742",10,"CoastalLivelihoods",6,-1,2,9,"QC","5to9",52,"male","college","morethan20","no","no","green",5,6,"35to44",158530.968174612,"<500km",3,"tourism","conservation",39.5
"34820",11110742,"FRENCH10742",7,"CleanWaters",9,-1,2,10,"QC","5to9",52,"male","college","morethan20","no","no","green",5,6,"35to44",158530.968174612,"<500km",3,"tourism","conservation",39.5
"34822",11110743,"FRENCH10743",1,"NonFoodProducts",3,-1,2,1,"QC","none",18,"male","bachelors","morethan20","no","no","NDP",6,6,"35to44",198230.531102014,"<500km",1,"none","none",39.5
"34824",11110743,"FRENCH10743",9,"NonFoodProducts",3,-1,2,2,"QC","none",18,"male","bachelors","morethan20","no","no","NDP",6,6,"35to44",198230.531102014,"<500km",1,"none","none",39.5
"34826",11110743,"FRENCH10743",5,"AboriginalNeeds",2,-1,2,3,"QC","none",18,"male","bachelors","morethan20","no","no","NDP",6,6,"35to44",198230.531102014,"<500km",1,"none","none",39.5
"34828",11110743,"FRENCH10743",4,"AboriginalNeeds",2,-1,2,4,"QC","none",18,"male","bachelors","morethan20","no","no","NDP",6,6,"35to44",198230.531102014,"<500km",1,"none","none",39.5
"34830",11110743,"FRENCH10743",10,"TourismandRecreation",7,-1,2,5,"QC","none",18,"male","bachelors","morethan20","no","no","NDP",6,6,"35to44",198230.531102014,"<500km",1,"none","none",39.5
"34832",11110743,"FRENCH10743",6,"AboriginalNeeds",2,-1,2,6,"QC","none",18,"male","bachelors","morethan20","no","no","NDP",6,6,"35to44",198230.531102014,"<500km",1,"none","none",39.5
"34834",11110743,"FRENCH10743",3,"NonFoodProducts",3,-1,2,7,"QC","none",18,"male","bachelors","morethan20","no","no","NDP",6,6,"35to44",198230.531102014,"<500km",1,"none","none",39.5
"34836",11110743,"FRENCH10743",7,"CoastalProtection",5,-1,2,8,"QC","none",18,"male","bachelors","morethan20","no","no","NDP",6,6,"35to44",198230.531102014,"<500km",1,"none","none",39.5
"34838",11110743,"FRENCH10743",8,"NonFoodProducts",3,-1,2,9,"QC","none",18,"male","bachelors","morethan20","no","no","NDP",6,6,"35to44",198230.531102014,"<500km",1,"none","none",39.5
"34840",11110743,"FRENCH10743",2,"AboriginalNeeds",2,-1,2,10,"QC","none",18,"male","bachelors","morethan20","no","no","NDP",6,6,"35to44",198230.531102014,"<500km",1,"none","none",39.5
"34842",11110744,"FRENCH10744",5,"AboriginalNeeds",2,-1,2,1,"QC","none",18,"female","college","morethan20","no","no","NDP",2,5,"25to34",134361.782915694,"<500km",1,"none","none",29.5
"34844",11110744,"FRENCH10744",8,"NonFoodProducts",3,-1,2,2,"QC","none",18,"female","college","morethan20","no","no","NDP",2,5,"25to34",134361.782915694,"<500km",1,"none","none",29.5
"34846",11110744,"FRENCH10744",9,"AboriginalNeeds",2,-1,2,3,"QC","none",18,"female","college","morethan20","no","no","NDP",2,5,"25to34",134361.782915694,"<500km",1,"none","none",29.5
"34848",11110744,"FRENCH10744",2,"AboriginalNeeds",2,-1,2,4,"QC","none",18,"female","college","morethan20","no","no","NDP",2,5,"25to34",134361.782915694,"<500km",1,"none","none",29.5
"34850",11110744,"FRENCH10744",4,"AboriginalNeeds",2,-1,2,5,"QC","none",18,"female","college","morethan20","no","no","NDP",2,5,"25to34",134361.782915694,"<500km",1,"none","none",29.5
"34852",11110744,"FRENCH10744",1,"TourismandRecreation",7,-1,2,6,"QC","none",18,"female","college","morethan20","no","no","NDP",2,5,"25to34",134361.782915694,"<500km",1,"none","none",29.5
"34854",11110744,"FRENCH10744",7,"TourismandRecreation",7,-1,2,7,"QC","none",18,"female","college","morethan20","no","no","NDP",2,5,"25to34",134361.782915694,"<500km",1,"none","none",29.5
"34856",11110744,"FRENCH10744",10,"TourismandRecreation",7,-1,2,8,"QC","none",18,"female","college","morethan20","no","no","NDP",2,5,"25to34",134361.782915694,"<500km",1,"none","none",29.5
"34858",11110744,"FRENCH10744",3,"NonFoodProducts",3,-1,2,9,"QC","none",18,"female","college","morethan20","no","no","NDP",2,5,"25to34",134361.782915694,"<500km",1,"none","none",29.5
"34860",11110744,"FRENCH10744",6,"AboriginalNeeds",2,-1,2,10,"QC","none",18,"female","college","morethan20","no","no","NDP",2,5,"25to34",134361.782915694,"<500km",1,"none","none",29.5
"34862",11110746,"FRENCH10746",6,"TourismandRecreation",7,-1,2,1,"QC","none",36,"female","somepost","morethan20","no","no","CPC",4,7,"25to34",220819.751424829,"<500km",1,"none","none",29.5
"34864",11110746,"FRENCH10746",5,"CoastalLivelihoods",6,-1,2,2,"QC","none",36,"female","somepost","morethan20","no","no","CPC",4,7,"25to34",220819.751424829,"<500km",1,"none","none",29.5
"34866",11110746,"FRENCH10746",7,"TourismandRecreation",7,-1,2,3,"QC","none",36,"female","somepost","morethan20","no","no","CPC",4,7,"25to34",220819.751424829,"<500km",1,"none","none",29.5
"34868",11110746,"FRENCH10746",1,"TourismandRecreation",7,-1,2,4,"QC","none",36,"female","somepost","morethan20","no","no","CPC",4,7,"25to34",220819.751424829,"<500km",1,"none","none",29.5
"34870",11110746,"FRENCH10746",8,"IconicPlacesandSpecies",8,-1,2,5,"QC","none",36,"female","somepost","morethan20","no","no","CPC",4,7,"25to34",220819.751424829,"<500km",1,"none","none",29.5
"34872",11110746,"FRENCH10746",3,"IconicPlacesandSpecies",8,-1,2,6,"QC","none",36,"female","somepost","morethan20","no","no","CPC",4,7,"25to34",220819.751424829,"<500km",1,"none","none",29.5
"34874",11110746,"FRENCH10746",4,"CoastalLivelihoods",6,-1,2,7,"QC","none",36,"female","somepost","morethan20","no","no","CPC",4,7,"25to34",220819.751424829,"<500km",1,"none","none",29.5
"34876",11110746,"FRENCH10746",9,"TourismandRecreation",7,-1,2,8,"QC","none",36,"female","somepost","morethan20","no","no","CPC",4,7,"25to34",220819.751424829,"<500km",1,"none","none",29.5
"34878",11110746,"FRENCH10746",2,"IconicPlacesandSpecies",8,-1,2,9,"QC","none",36,"female","somepost","morethan20","no","no","CPC",4,7,"25to34",220819.751424829,"<500km",1,"none","none",29.5
"34880",11110746,"FRENCH10746",10,"TourismandRecreation",7,-1,2,10,"QC","none",36,"female","somepost","morethan20","no","no","CPC",4,7,"25to34",220819.751424829,"<500km",1,"none","none",29.5
"34882",11110748,"FRENCH10748",3,"NonFoodProducts",3,-1,2,1,"QC","lessthan5",9,"female","somepost","morethan20","no","no","NDP",4,7,"35to44",220754.334598254,"<500km",3,"tourism","conservation",39.5
"34884",11110748,"FRENCH10748",2,"Foodprovision",1,-1,2,2,"QC","lessthan5",9,"female","somepost","morethan20","no","no","NDP",4,7,"35to44",220754.334598254,"<500km",3,"tourism","conservation",39.5
"34886",11110748,"FRENCH10748",4,"Foodprovision",1,-1,2,3,"QC","lessthan5",9,"female","somepost","morethan20","no","no","NDP",4,7,"35to44",220754.334598254,"<500km",3,"tourism","conservation",39.5
