"","id.x","name","pbw_cs","pbw_choice","pbw_choicenumeric","sweight","seq","task","sample","ocean_days","seafood_eat","demoone_gender","demoone_education","demotwo_livedCanada","envr_org","envr_protest","political_party","demothree_income","demothree_householdsize","demothree_age","distance_FSA","distance_FSAc","rec","jobs","jobs2","demothree_age_num"
"39379",11111092,"FRENCH11092",3,"Biodiversity",10,1,1,10,"QC","5to9",18,"female","bachelors","morethan20","no","no","noparty",6,6,"35to44",265129.81610786,"<500km",1,"none","none",39.5
"39381",11111093,"FRENCH11093",5,"CleanWaters",9,1,1,1,"QC","lessthan5",18,"male","bachelors","morethan20","no","no","noparty",4,7,"25to34",4088.76253042978,"<100km",2,"none","none",29.5
"39383",11111093,"FRENCH11093",6,"IconicPlacesandSpecies",8,1,1,2,"QC","lessthan5",18,"male","bachelors","morethan20","no","no","noparty",4,7,"25to34",4088.76253042978,"<100km",2,"none","none",29.5
"39385",11111093,"FRENCH11093",2,"CleanWaters",9,1,1,3,"QC","lessthan5",18,"male","bachelors","morethan20","no","no","noparty",4,7,"25to34",4088.76253042978,"<100km",2,"none","none",29.5
"39387",11111093,"FRENCH11093",4,"CarbonStorage",4,1,1,4,"QC","lessthan5",18,"male","bachelors","morethan20","no","no","noparty",4,7,"25to34",4088.76253042978,"<100km",2,"none","none",29.5
"39389",11111093,"FRENCH11093",7,"CleanWaters",9,1,1,5,"QC","lessthan5",18,"male","bachelors","morethan20","no","no","noparty",4,7,"25to34",4088.76253042978,"<100km",2,"none","none",29.5
"39391",11111093,"FRENCH11093",8,"CleanWaters",9,1,1,6,"QC","lessthan5",18,"male","bachelors","morethan20","no","no","noparty",4,7,"25to34",4088.76253042978,"<100km",2,"none","none",29.5
"39393",11111093,"FRENCH11093",9,"CleanWaters",9,1,1,7,"QC","lessthan5",18,"male","bachelors","morethan20","no","no","noparty",4,7,"25to34",4088.76253042978,"<100km",2,"none","none",29.5
"39395",11111093,"FRENCH11093",3,"Biodiversity",10,1,1,8,"QC","lessthan5",18,"male","bachelors","morethan20","no","no","noparty",4,7,"25to34",4088.76253042978,"<100km",2,"none","none",29.5
"39397",11111093,"FRENCH11093",10,"Biodiversity",10,1,1,9,"QC","lessthan5",18,"male","bachelors","morethan20","no","no","noparty",4,7,"25to34",4088.76253042978,"<100km",2,"none","none",29.5
"39399",11111093,"FRENCH11093",1,"Biodiversity",10,1,1,10,"QC","lessthan5",18,"male","bachelors","morethan20","no","no","noparty",4,7,"25to34",4088.76253042978,"<100km",2,"none","none",29.5
"39401",11111094,"FRENCH11094",7,"IconicPlacesandSpecies",8,1,1,1,"QC","5to9",4.5,"male","somepost","morethan20","no","no","dontknow",2,3,"45to54",219966.464495848,"<500km",1,"none","none",49.5
"39403",11111094,"FRENCH11094",8,"IconicPlacesandSpecies",8,1,1,2,"QC","5to9",4.5,"male","somepost","morethan20","no","no","dontknow",2,3,"45to54",219966.464495848,"<500km",1,"none","none",49.5
"39405",11111094,"FRENCH11094",10,"CarbonStorage",4,1,1,3,"QC","5to9",4.5,"male","somepost","morethan20","no","no","dontknow",2,3,"45to54",219966.464495848,"<500km",1,"none","none",49.5
"39407",11111094,"FRENCH11094",6,"IconicPlacesandSpecies",8,1,1,4,"QC","5to9",4.5,"male","somepost","morethan20","no","no","dontknow",2,3,"45to54",219966.464495848,"<500km",1,"none","none",49.5
"39409",11111094,"FRENCH11094",9,"CleanWaters",9,1,1,5,"QC","5to9",4.5,"male","somepost","morethan20","no","no","dontknow",2,3,"45to54",219966.464495848,"<500km",1,"none","none",49.5
"39411",11111094,"FRENCH11094",4,"CarbonStorage",4,1,1,6,"QC","5to9",4.5,"male","somepost","morethan20","no","no","dontknow",2,3,"45to54",219966.464495848,"<500km",1,"none","none",49.5
"39413",11111094,"FRENCH11094",1,"Biodiversity",10,1,1,7,"QC","5to9",4.5,"male","somepost","morethan20","no","no","dontknow",2,3,"45to54",219966.464495848,"<500km",1,"none","none",49.5
"39415",11111094,"FRENCH11094",3,"IconicPlacesandSpecies",8,1,1,8,"QC","5to9",4.5,"male","somepost","morethan20","no","no","dontknow",2,3,"45to54",219966.464495848,"<500km",1,"none","none",49.5
"39417",11111094,"FRENCH11094",2,"IconicPlacesandSpecies",8,1,1,9,"QC","5to9",4.5,"male","somepost","morethan20","no","no","dontknow",2,3,"45to54",219966.464495848,"<500km",1,"none","none",49.5
"39419",11111094,"FRENCH11094",5,"CleanWaters",9,1,1,10,"QC","5to9",4.5,"male","somepost","morethan20","no","no","dontknow",2,3,"45to54",219966.464495848,"<500km",1,"none","none",49.5
"39421",11111095,"FRENCH11095",1,"CoastalProtection",5,1,1,1,"QC","5to9",52,"female","college","morethan20","no","no","noparty",3,6,"25to34",228672.398365442,"<500km",1,"none","none",29.5
"39423",11111095,"FRENCH11095",6,"IconicPlacesandSpecies",8,1,1,2,"QC","5to9",52,"female","college","morethan20","no","no","noparty",3,6,"25to34",228672.398365442,"<500km",1,"none","none",29.5
"39425",11111095,"FRENCH11095",10,"Foodprovision",1,1,1,3,"QC","5to9",52,"female","college","morethan20","no","no","noparty",3,6,"25to34",228672.398365442,"<500km",1,"none","none",29.5
"39427",11111095,"FRENCH11095",2,"CleanWaters",9,1,1,4,"QC","5to9",52,"female","college","morethan20","no","no","noparty",3,6,"25to34",228672.398365442,"<500km",1,"none","none",29.5
"39429",11111095,"FRENCH11095",9,"CleanWaters",9,1,1,5,"QC","5to9",52,"female","college","morethan20","no","no","noparty",3,6,"25to34",228672.398365442,"<500km",1,"none","none",29.5
"39431",11111095,"FRENCH11095",8,"CleanWaters",9,1,1,6,"QC","5to9",52,"female","college","morethan20","no","no","noparty",3,6,"25to34",228672.398365442,"<500km",1,"none","none",29.5
"39433",11111095,"FRENCH11095",5,"CoastalProtection",5,1,1,7,"QC","5to9",52,"female","college","morethan20","no","no","noparty",3,6,"25to34",228672.398365442,"<500km",1,"none","none",29.5
"39435",11111095,"FRENCH11095",4,"CoastalProtection",5,1,1,8,"QC","5to9",52,"female","college","morethan20","no","no","noparty",3,6,"25to34",228672.398365442,"<500km",1,"none","none",29.5
"39437",11111095,"FRENCH11095",7,"CoastalProtection",5,1,1,9,"QC","5to9",52,"female","college","morethan20","no","no","noparty",3,6,"25to34",228672.398365442,"<500km",1,"none","none",29.5
"39439",11111095,"FRENCH11095",3,"CoastalProtection",5,1,1,10,"QC","5to9",52,"female","college","morethan20","no","no","noparty",3,6,"25to34",228672.398365442,"<500km",1,"none","none",29.5
"39441",11111096,"FRENCH11096",6,"NonFoodProducts",3,1,1,1,"QC","none",36,"female","college","morethan20","no","no","noresponse",5,7,"35to44",27605.7921672263,"<100km",2,"none","none",39.5
"39443",11111096,"FRENCH11096",2,"CleanWaters",9,1,1,2,"QC","none",36,"female","college","morethan20","no","no","noresponse",5,7,"35to44",27605.7921672263,"<100km",2,"none","none",39.5
"39445",11111096,"FRENCH11096",4,"CoastalProtection",5,1,1,3,"QC","none",36,"female","college","morethan20","no","no","noresponse",5,7,"35to44",27605.7921672263,"<100km",2,"none","none",39.5
"39447",11111096,"FRENCH11096",7,"CoastalProtection",5,1,1,4,"QC","none",36,"female","college","morethan20","no","no","noresponse",5,7,"35to44",27605.7921672263,"<100km",2,"none","none",39.5
"39449",11111096,"FRENCH11096",9,"CleanWaters",9,1,1,5,"QC","none",36,"female","college","morethan20","no","no","noresponse",5,7,"35to44",27605.7921672263,"<100km",2,"none","none",39.5
"39451",11111096,"FRENCH11096",3,"CoastalProtection",5,1,1,6,"QC","none",36,"female","college","morethan20","no","no","noresponse",5,7,"35to44",27605.7921672263,"<100km",2,"none","none",39.5
"39453",11111096,"FRENCH11096",10,"Biodiversity",10,1,1,7,"QC","none",36,"female","college","morethan20","no","no","noresponse",5,7,"35to44",27605.7921672263,"<100km",2,"none","none",39.5
"39455",11111096,"FRENCH11096",8,"CleanWaters",9,1,1,8,"QC","none",36,"female","college","morethan20","no","no","noresponse",5,7,"35to44",27605.7921672263,"<100km",2,"none","none",39.5
"39457",11111096,"FRENCH11096",1,"CoastalProtection",5,1,1,9,"QC","none",36,"female","college","morethan20","no","no","noresponse",5,7,"35to44",27605.7921672263,"<100km",2,"none","none",39.5
"39459",11111096,"FRENCH11096",5,"CoastalProtection",5,1,1,10,"QC","none",36,"female","college","morethan20","no","no","noresponse",5,7,"35to44",27605.7921672263,"<100km",2,"none","none",39.5
"39461",11111097,"FRENCH11097",3,"Biodiversity",10,1,1,1,"QC","none",18,"male","somepost","morethan20","no","no","CPC",4,5,"65plus",233009.955535713,"<500km",2,"none","none",69.5
"39463",11111097,"FRENCH11097",1,"Biodiversity",10,1,1,2,"QC","none",18,"male","somepost","morethan20","no","no","CPC",4,5,"65plus",233009.955535713,"<500km",2,"none","none",69.5
"39465",11111097,"FRENCH11097",4,"Foodprovision",1,1,1,3,"QC","none",18,"male","somepost","morethan20","no","no","CPC",4,5,"65plus",233009.955535713,"<500km",2,"none","none",69.5
"39467",11111097,"FRENCH11097",6,"IconicPlacesandSpecies",8,1,1,4,"QC","none",18,"male","somepost","morethan20","no","no","CPC",4,5,"65plus",233009.955535713,"<500km",2,"none","none",69.5
"39469",11111097,"FRENCH11097",10,"Biodiversity",10,1,1,5,"QC","none",18,"male","somepost","morethan20","no","no","CPC",4,5,"65plus",233009.955535713,"<500km",2,"none","none",69.5
"39471",11111097,"FRENCH11097",7,"CleanWaters",9,1,1,6,"QC","none",18,"male","somepost","morethan20","no","no","CPC",4,5,"65plus",233009.955535713,"<500km",2,"none","none",69.5
"39473",11111097,"FRENCH11097",9,"TourismandRecreation",7,1,1,7,"QC","none",18,"male","somepost","morethan20","no","no","CPC",4,5,"65plus",233009.955535713,"<500km",2,"none","none",69.5
"39475",11111097,"FRENCH11097",2,"Biodiversity",10,1,1,8,"QC","none",18,"male","somepost","morethan20","no","no","CPC",4,5,"65plus",233009.955535713,"<500km",2,"none","none",69.5
"39477",11111097,"FRENCH11097",5,"Biodiversity",10,1,1,9,"QC","none",18,"male","somepost","morethan20","no","no","CPC",4,5,"65plus",233009.955535713,"<500km",2,"none","none",69.5
"39479",11111097,"FRENCH11097",8,"Foodprovision",1,1,1,10,"QC","none",18,"male","somepost","morethan20","no","no","CPC",4,5,"65plus",233009.955535713,"<500km",2,"none","none",69.5
"39481",11111098,"FRENCH11098",3,"Biodiversity",10,1,1,1,"QC","10to29",36,"male","bachelors","morethan20","no","no","green",6,7,"35to44",222620.626924366,"<500km",3,"none","none",39.5
"39483",11111098,"FRENCH11098",7,"CleanWaters",9,1,1,2,"QC","10to29",36,"male","bachelors","morethan20","no","no","green",6,7,"35to44",222620.626924366,"<500km",3,"none","none",39.5
"39485",11111098,"FRENCH11098",8,"CleanWaters",9,1,1,3,"QC","10to29",36,"male","bachelors","morethan20","no","no","green",6,7,"35to44",222620.626924366,"<500km",3,"none","none",39.5
"39487",11111098,"FRENCH11098",10,"Biodiversity",10,1,1,4,"QC","10to29",36,"male","bachelors","morethan20","no","no","green",6,7,"35to44",222620.626924366,"<500km",3,"none","none",39.5
"39489",11111098,"FRENCH11098",1,"CoastalProtection",5,1,1,5,"QC","10to29",36,"male","bachelors","morethan20","no","no","green",6,7,"35to44",222620.626924366,"<500km",3,"none","none",39.5
"39491",11111098,"FRENCH11098",2,"CleanWaters",9,1,1,6,"QC","10to29",36,"male","bachelors","morethan20","no","no","green",6,7,"35to44",222620.626924366,"<500km",3,"none","none",39.5
"39493",11111098,"FRENCH11098",6,"CoastalLivelihoods",6,1,1,7,"QC","10to29",36,"male","bachelors","morethan20","no","no","green",6,7,"35to44",222620.626924366,"<500km",3,"none","none",39.5
"39495",11111098,"FRENCH11098",9,"CleanWaters",9,1,1,8,"QC","10to29",36,"male","bachelors","morethan20","no","no","green",6,7,"35to44",222620.626924366,"<500km",3,"none","none",39.5
"39497",11111098,"FRENCH11098",5,"CleanWaters",9,1,1,9,"QC","10to29",36,"male","bachelors","morethan20","no","no","green",6,7,"35to44",222620.626924366,"<500km",3,"none","none",39.5
"39499",11111098,"FRENCH11098",4,"CarbonStorage",4,1,1,10,"QC","10to29",36,"male","bachelors","morethan20","no","no","green",6,7,"35to44",222620.626924366,"<500km",3,"none","none",39.5
"39501",11111100,"FRENCH11100",6,"IconicPlacesandSpecies",8,1,1,1,"QC","lessthan5",1.5,"male","college","morethan20","no","no","liberal",4,5,"45to54",99997.794641275,"<100km",1,"tourism","conservation",49.5
"39503",11111100,"FRENCH11100",10,"Biodiversity",10,1,1,2,"QC","lessthan5",1.5,"male","college","morethan20","no","no","liberal",4,5,"45to54",99997.794641275,"<100km",1,"tourism","conservation",49.5
"39505",11111100,"FRENCH11100",5,"Biodiversity",10,1,1,3,"QC","lessthan5",1.5,"male","college","morethan20","no","no","liberal",4,5,"45to54",99997.794641275,"<100km",1,"tourism","conservation",49.5
"39507",11111100,"FRENCH11100",2,"IconicPlacesandSpecies",8,1,1,4,"QC","lessthan5",1.5,"male","college","morethan20","no","no","liberal",4,5,"45to54",99997.794641275,"<100km",1,"tourism","conservation",49.5
"39509",11111100,"FRENCH11100",3,"CarbonStorage",4,1,1,5,"QC","lessthan5",1.5,"male","college","morethan20","no","no","liberal",4,5,"45to54",99997.794641275,"<100km",1,"tourism","conservation",49.5
"39511",11111100,"FRENCH11100",8,"CleanWaters",9,1,1,6,"QC","lessthan5",1.5,"male","college","morethan20","no","no","liberal",4,5,"45to54",99997.794641275,"<100km",1,"tourism","conservation",49.5
"39513",11111100,"FRENCH11100",4,"CarbonStorage",4,1,1,7,"QC","lessthan5",1.5,"male","college","morethan20","no","no","liberal",4,5,"45to54",99997.794641275,"<100km",1,"tourism","conservation",49.5
"39515",11111100,"FRENCH11100",7,"CarbonStorage",4,1,1,8,"QC","lessthan5",1.5,"male","college","morethan20","no","no","liberal",4,5,"45to54",99997.794641275,"<100km",1,"tourism","conservation",49.5
"39517",11111100,"FRENCH11100",1,"Biodiversity",10,1,1,9,"QC","lessthan5",1.5,"male","college","morethan20","no","no","liberal",4,5,"45to54",99997.794641275,"<100km",1,"tourism","conservation",49.5
"39519",11111100,"FRENCH11100",9,"CarbonStorage",4,1,1,10,"QC","lessthan5",1.5,"male","college","morethan20","no","no","liberal",4,5,"45to54",99997.794641275,"<100km",1,"tourism","conservation",49.5
"39521",11111101,"FRENCH11101",8,"CleanWaters",9,1,1,1,"QC","none",18,"female","HS","","no","no","noresponse",5,5,"35to44",219220.796251434,"<500km",4,"none","none",39.5
"39523",11111101,"FRENCH11101",10,"CoastalLivelihoods",6,1,1,2,"QC","none",18,"female","HS","","no","no","noresponse",5,5,"35to44",219220.796251434,"<500km",4,"none","none",39.5
"39525",11111101,"FRENCH11101",4,"CoastalLivelihoods",6,1,1,3,"QC","none",18,"female","HS","","no","no","noresponse",5,5,"35to44",219220.796251434,"<500km",4,"none","none",39.5
"39527",11111101,"FRENCH11101",7,"CleanWaters",9,1,1,4,"QC","none",18,"female","HS","","no","no","noresponse",5,5,"35to44",219220.796251434,"<500km",4,"none","none",39.5
"39529",11111101,"FRENCH11101",1,"CoastalProtection",5,1,1,5,"QC","none",18,"female","HS","","no","no","noresponse",5,5,"35to44",219220.796251434,"<500km",4,"none","none",39.5
"39531",11111101,"FRENCH11101",5,"CoastalLivelihoods",6,1,1,6,"QC","none",18,"female","HS","","no","no","noresponse",5,5,"35to44",219220.796251434,"<500km",4,"none","none",39.5
"39533",11111101,"FRENCH11101",9,"CleanWaters",9,1,1,7,"QC","none",18,"female","HS","","no","no","noresponse",5,5,"35to44",219220.796251434,"<500km",4,"none","none",39.5
"39535",11111101,"FRENCH11101",6,"CoastalLivelihoods",6,1,1,8,"QC","none",18,"female","HS","","no","no","noresponse",5,5,"35to44",219220.796251434,"<500km",4,"none","none",39.5
"39537",11111101,"FRENCH11101",2,"CleanWaters",9,1,1,9,"QC","none",18,"female","HS","","no","no","noresponse",5,5,"35to44",219220.796251434,"<500km",4,"none","none",39.5
"39539",11111101,"FRENCH11101",3,"CoastalProtection",5,1,1,10,"QC","none",18,"female","HS","","no","no","noresponse",5,5,"35to44",219220.796251434,"<500km",4,"none","none",39.5
"39541",11111103,"FRENCH11103",7,"CleanWaters",9,1,1,1,"QC","5to9",36,"female","bachelors","morethan20","no","no","Bloc",5,7,"35to44",215438.502706545,"<500km",1,"transport","extract",39.5
"39543",11111103,"FRENCH11103",8,"Foodprovision",1,1,1,2,"QC","5to9",36,"female","bachelors","morethan20","no","no","Bloc",5,7,"35to44",215438.502706545,"<500km",1,"transport","extract",39.5
"39545",11111103,"FRENCH11103",10,"Foodprovision",1,1,1,3,"QC","5to9",36,"female","bachelors","morethan20","no","no","Bloc",5,7,"35to44",215438.502706545,"<500km",1,"transport","extract",39.5
"39547",11111103,"FRENCH11103",6,"IconicPlacesandSpecies",8,1,1,4,"QC","5to9",36,"female","bachelors","morethan20","no","no","Bloc",5,7,"35to44",215438.502706545,"<500km",1,"transport","extract",39.5
"39549",11111103,"FRENCH11103",9,"CleanWaters",9,1,1,5,"QC","5to9",36,"female","bachelors","morethan20","no","no","Bloc",5,7,"35to44",215438.502706545,"<500km",1,"transport","extract",39.5
"39551",11111103,"FRENCH11103",4,"Foodprovision",1,1,1,6,"QC","5to9",36,"female","bachelors","morethan20","no","no","Bloc",5,7,"35to44",215438.502706545,"<500km",1,"transport","extract",39.5
"39553",11111103,"FRENCH11103",1,"Foodprovision",1,1,1,7,"QC","5to9",36,"female","bachelors","morethan20","no","no","Bloc",5,7,"35to44",215438.502706545,"<500km",1,"transport","extract",39.5
"39555",11111103,"FRENCH11103",3,"IconicPlacesandSpecies",8,1,1,8,"QC","5to9",36,"female","bachelors","morethan20","no","no","Bloc",5,7,"35to44",215438.502706545,"<500km",1,"transport","extract",39.5
"39557",11111103,"FRENCH11103",2,"Foodprovision",1,1,1,9,"QC","5to9",36,"female","bachelors","morethan20","no","no","Bloc",5,7,"35to44",215438.502706545,"<500km",1,"transport","extract",39.5
"39559",11111103,"FRENCH11103",5,"CleanWaters",9,1,1,10,"QC","5to9",36,"female","bachelors","morethan20","no","no","Bloc",5,7,"35to44",215438.502706545,"<500km",1,"transport","extract",39.5
"39561",11111105,"FRENCH11105",6,"CoastalLivelihoods",6,1,1,1,"QC","50to100",36,"male","college","morethan20","no","no","NDP",6,5,"25to34",213612.102559037,"<500km",1,"none","none",29.5
"39563",11111105,"FRENCH11105",2,"CleanWaters",9,1,1,2,"QC","50to100",36,"male","college","morethan20","no","no","NDP",6,5,"25to34",213612.102559037,"<500km",1,"none","none",29.5
"39565",11111105,"FRENCH11105",4,"CoastalLivelihoods",6,1,1,3,"QC","50to100",36,"male","college","morethan20","no","no","NDP",6,5,"25to34",213612.102559037,"<500km",1,"none","none",29.5
"39567",11111105,"FRENCH11105",7,"CleanWaters",9,1,1,4,"QC","50to100",36,"male","college","morethan20","no","no","NDP",6,5,"25to34",213612.102559037,"<500km",1,"none","none",29.5
"39569",11111105,"FRENCH11105",9,"CleanWaters",9,1,1,5,"QC","50to100",36,"male","college","morethan20","no","no","NDP",6,5,"25to34",213612.102559037,"<500km",1,"none","none",29.5
"39571",11111105,"FRENCH11105",3,"Biodiversity",10,1,1,6,"QC","50to100",36,"male","college","morethan20","no","no","NDP",6,5,"25to34",213612.102559037,"<500km",1,"none","none",29.5
"39573",11111105,"FRENCH11105",10,"Biodiversity",10,1,1,7,"QC","50to100",36,"male","college","morethan20","no","no","NDP",6,5,"25to34",213612.102559037,"<500km",1,"none","none",29.5
"39575",11111105,"FRENCH11105",8,"CleanWaters",9,1,1,8,"QC","50to100",36,"male","college","morethan20","no","no","NDP",6,5,"25to34",213612.102559037,"<500km",1,"none","none",29.5
"39577",11111105,"FRENCH11105",1,"Biodiversity",10,1,1,9,"QC","50to100",36,"male","college","morethan20","no","no","NDP",6,5,"25to34",213612.102559037,"<500km",1,"none","none",29.5
"39579",11111105,"FRENCH11105",5,"CleanWaters",9,1,1,10,"QC","50to100",36,"male","college","morethan20","no","no","NDP",6,5,"25to34",213612.102559037,"<500km",1,"none","none",29.5
"39581",11111106,"FRENCH11106",3,"CarbonStorage",4,1,1,1,"QC","none",9,"male","bachelors","morethan20","no","no","noresponse",6,6,"25to34",199310.125173402,"<500km",2,"none","none",29.5
