"","sample","subsid","pid","name","id","completed","user_last_section","ip","date","time_in","time_out","user_browser","user_setid_dce1","user_language","user_combo","IMP_Order","DCE_pg1","DCE_least1","DCE_most1","DCE_pg2","DCE_least2","DCE_most2","DCE_pg3","DCE_least3","DCE_most3","DCE_pg4","DCE_least4","DCE_most4","DCE_pg5","DCE_least5","DCE_most5","DCE_pg6","DCE_least6","DCE_most6","DCE_pg7","DCE_least7","DCE_most7","DCE_pg8","DCE_least8","DCE_most8","DCE_pg9","DCE_least9","DCE_most9","DCE_pg10","DCE_least10","DCE_most10","DCEclick_1","DCEclick_2","DCEclick_3","DCEclick_4","DCEclick_5","DCEclick_6","DCEclick_7","DCEclick_8","DCEclick_9","DCEclick_10","ocean_days","rec_swim","rec_boat","rec_surf","rec_scuba","rec_powerboat","rec_recfish","rec_sightsee","rec_none","rec_other","rec_specify","jobs_comfish","jobs_aquaculture","jobs_firstnations","jobs_tourism","jobs_transport","jobs_port","jobs_govt","jobs_none","jobs_other","jobs_specify","seafood_eat","foodprovision_general","foodprovision_xx","aboriginalneeds_general","aboriginalneeds_xx","nonfood_general","nonfood_xx","carbonstorage_general","carbonstorage_xx","coastalprotection_general","coastalprotection_xx","coastallivelihood_general","coastallivelihood_xx","tourismrec_general","tourismrec_xx","icons_general","icons_xx","cleanwater_general","cleanwater_xx","biodiversity_general","biodiversity_xx","demoone_gender","demoone_education","demotwo_livedCanada","demotwo_fsa","envr_org","envr_protest","political_party","demothree_income","demothree_householdsize","demothree_age","comments"
"2047","BC","410071432",NA,"English12671",12671,"y","hco_thankyou.php",NA,"31/03/2014","0:56:11","1:49:35","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",11,"English",2063,54321,7,7,4,6,7,8,2,2,9,8,3,9,3,3,4,5,2,9,9,3,9,1,3,5,10,7,4,4,2,4,"","","","","","","","","","","5to9",NA,1,NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","atleast1wk",5,NA,4,NA,3,NA,5,NA,5,NA,4,NA,4,NA,5,NA,5,NA,5,NA,"male","bachelors","morethan20","V3L","yes","no","green",7,"3","45to54",""
"2048","ON","410024397",NA,"English12672",12672,"y","hco_thankyou.php",NA,"31/03/2014","1:15:58","1:25:24","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,"English",2064,12345,7,4,9,10,4,1,1,3,1,9,3,9,4,4,1,6,3,6,3,3,5,2,8,9,5,10,9,8,3,9,"","","","","","","","","","","none",1,1,NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3month",4,NA,5,NA,NA,NA,4,NA,5,NA,4,NA,5,NA,5,NA,5,NA,4,NA,"female","bachelors","morethan20","m4j","yes","no","NDP",9,"3","25to34",""
"2051","ON","410015682",NA,"English12675",12675,"y","hco_thankyou.php",NA,"31/03/2014","2:58:06","3:08:32","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,"English",2067,54321,4,5,1,5,2,9,2,8,9,1,3,1,8,3,9,3,3,10,10,7,1,9,3,9,6,3,6,7,8,9,"","","","","","","","checked","","","none",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","7to11yr",5,NA,4,NA,3,NA,4,NA,4,NA,4,NA,3,NA,4,NA,5,NA,4,NA,"female","bachelors","morethan20","L4M","no","no","liberal",5,"3","25to34",""
"2052","ON","410063508",NA,"English12676",12676,"y","hco_thankyou.php",NA,"31/03/2014","3:12:47","3:23:23","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)",11,"English",2068,12345,5,10,9,4,4,6,6,8,6,8,8,6,2,8,9,10,10,6,9,4,9,1,10,1,7,8,5,3,10,5,"","","","","","","","","","","none",1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","atleast1wk",4,NA,3,NA,3,NA,3,NA,3,NA,4,NA,4,NA,3,NA,5,NA,4,NA,"female","graduate","11to20","M3A","no","no","liberal",6,"4","45to54",""
"2054","BC","410178232",NA,"English12678",12678,"y","hco_thankyou.php",NA,"31/03/2014","4:41:21","4:47:24","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)",11,"English",2070,12345,7,4,9,8,8,1,5,2,10,4,2,1,1,3,1,6,2,6,3,4,5,9,2,9,10,4,6,2,2,1,"","","","","","","","","","","10to29",1,NA,NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3month",5,NA,2,NA,4,NA,3,NA,4,NA,4,NA,5,NA,4,NA,4,NA,4,NA,"male","bachelors","morethan20","v8z","no","no","CPC",6,"2","45to54",""
"2056","BC","410121941",NA,"English12680",12680,"y","hco_thankyou.php",NA,"31/03/2014","5:57:03","6:04:59","Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53",11,"English",2072,12345,7,5,9,6,3,6,2,2,9,8,3,8,3,3,8,5,2,9,9,2,7,1,3,1,10,10,6,4,2,6,"","","","","","","","","","","50to100",1,1,NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2month",4,NA,4,NA,3,NA,5,NA,3,NA,4,NA,2,NA,4,NA,5,NA,4,NA,"female","college","morethan20","V8a","no","no","NDP",1,"1","25to34",""
"2057","BC","410076952",NA,"English12681",12681,"y","hco_thankyou.php",NA,"31/03/2014","6:26:25","6:33:52","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 1.0.3705; .NET CLR 1.1.4322; .NET CLR 2.0.50727; Media Center PC 4.0; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.1; McAfee; AskTbORJ/5.15.23.36191; msn OptimizedIE8",11,"English",2073,54321,2,2,1,7,4,9,10,4,1,8,8,1,5,2,9,6,2,3,3,4,3,1,7,1,4,2,1,9,2,9,"","checked","","","","","","","","","dontknow",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3month",4,NA,2,NA,4,NA,3,NA,4,NA,4,NA,3,NA,4,NA,4,NA,4,NA,"male","bachelors","morethan20","v3e","no","no","liberal",4,"4","45to54",""
"2058","BC","410021587",NA,"English12682",12682,"y","hco_thankyou.php",NA,"31/03/2014","6:30:36","6:39:07","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)",11,"English",2074,12345,9,3,9,4,1,5,6,8,6,8,3,9,3,3,8,7,7,5,1,1,5,2,1,9,5,2,5,10,1,6,"","","","","","","","","","","none",1,1,1,1,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,"","3to6yr",3,NA,3,NA,3,NA,4,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,"female","bachelors","morethan20","v3t","no","no","noresponse",5,"2","25to34",""
"2059","BC","410031022",NA,"English12683",12683,"y","hco_thankyou.php",NA,"31/03/2014","15:23:54","15:29:14","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; MDDS; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; BRI/2)",11,"English",2075,54321,6,2,8,1,3,1,5,2,9,7,7,9,4,2,1,3,3,10,10,7,1,9,2,9,2,2,9,8,8,9,"","","","","","","","","","","10to29",NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","atleast1wk",4,NA,3,NA,4,NA,4,NA,4,NA,4,NA,4,NA,5,NA,5,NA,5,NA,"male","somepost","morethan20","V4X","no","no","noresponse",6,"2","35to44",""
"2060","PR","410168806",NA,"English12684",12684,"y","hco_thankyou.php",NA,"31/03/2014","17:41:24","17:47:12","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,"English",2076,12345,1,3,10,7,7,9,9,3,9,2,2,9,4,2,5,8,3,9,5,2,9,3,3,10,6,3,8,10,1,10,"","","","","","","","","","","none",1,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3to6yr",4,NA,4,NA,3,NA,5,NA,5,NA,4,NA,4,NA,5,NA,5,NA,5,NA,"female","bachelors","morethan20","R1A","no","yes","liberal",5,"2","25to34",""
"2061","BC","410131902",NA,"English12685",12685,"y","hco_thankyou.php",NA,"31/03/2014","17:43:56","17:50:14","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,"English",2077,54321,8,3,9,6,2,6,9,2,9,1,3,5,5,2,9,2,2,9,4,2,5,7,7,9,10,7,4,3,3,5,"","","","","","","","","","","50to100",1,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","7to11yr",4,NA,2,NA,3,NA,4,NA,5,NA,5,NA,4,NA,4,NA,5,NA,4,NA,"male","college","morethan20","V8A","no","no","green",5,"4","35to44",""
"2063","BC","410168051",NA,"English12687",12687,"y","hco_thankyou.php",NA,"31/03/2014","17:48:40","18:42:37","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E)",11,"English",2079,54321,10,10,6,1,1,5,9,7,9,4,2,6,7,4,9,5,2,9,2,2,9,3,4,5,8,3,9,6,2,6,"","","","","","checked","","","","","10to29",1,NA,1,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","7to11yr",5,NA,1,NA,2,NA,3,NA,4,NA,4,NA,3,NA,3,NA,5,NA,4,NA,"female","HS","morethan20","V0J","no","no","noresponse",9,"4","35to44",""
"2066","PR","410133400",NA,"English12690",12690,"y","hco_thankyou.php",NA,"31/03/2014","18:58:11","19:05:05","Mozilla/5.0 (iPad; CPU OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53",11,"English",2082,12345,10,7,10,1,7,10,7,7,8,9,7,9,2,2,1,3,3,10,4,2,1,8,3,1,5,2,10,6,7,8,"","","","","","","","","","","lessthan5",1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3month",5,NA,3,NA,4,NA,4,NA,3,NA,3,NA,2,NA,4,NA,4,NA,5,NA,"female","bachelors","morethan20","T6J","no","no","CPC",6,"3","25to34",""
"2067","PR","410205438",NA,"English12691",12691,"y","hco_thankyou.php",NA,"31/03/2014","19:19:29","19:26:42","Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53",11,"English",2083,54321,2,2,1,3,3,10,5,2,6,1,3,7,4,2,6,9,2,9,6,2,6,8,3,6,7,8,7,10,4,6,"","","","","","","","","","","none",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2month",4,NA,2,NA,2,NA,3,NA,3,NA,4,NA,4,NA,3,NA,4,NA,4,NA,"male","somepost","morethan20","S7J","no","no","CPC",1,"1","20to24",""
"2068","BC","410063551",NA,"English12692",12692,"y","hco_comments.php",NA,"31/03/2014","19:38:37","19:45:02","Mozilla/5.0 (Windows NT 6.0; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0",11,"English",2084,12345,6,3,6,1,10,1,5,10,6,7,4,8,4,4,6,3,4,5,10,4,6,9,4,7,2,10,1,8,3,6,"","","","","","","","","","","lessthan5",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3month",3,NA,3,NA,4,NA,4,NA,4,NA,5,NA,5,NA,5,NA,4,NA,4,NA,"male","college","morethan20","V2N","no","no","CPC",4,"2","45to54",""
"2070","BC","410140926",NA,"English12694",12694,"y","hco_thankyou.php",NA,"31/03/2014","21:54:52","22:25:52","Mozilla/5.0 (Windows NT 6.1; rv:27.0) Gecko/20100101 Firefox/27.0",11,"English",2086,12345,8,3,9,6,2,6,9,2,9,1,3,1,5,2,9,2,2,9,4,2,1,7,7,9,10,7,1,3,3,5,"","","","","checked","","","","","","5to9",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","atleast1wk",5,NA,3,NA,4,NA,5,NA,4,NA,4,NA,4,NA,4,NA,5,NA,4,NA,"female","bachelors","11to20","v3n","no","no","dontknow",3,"1","25to34",""
"2071","BC","410032755",NA,"English12695",12695,"y","hco_thankyou.php",NA,"31/03/2014","22:07:54","22:16:55","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; FunWebProducts; .NET CLR 1.1.4322; .NET CLR 2.0.50727; InfoPath.1; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; OfficeLiveConnector.1.5; OfficeLivePatch.1.3; .NET4.0C)",11,"English",2087,54321,8,3,9,2,2,9,3,3,8,5,2,9,6,7,8,7,7,9,1,7,5,4,2,5,10,7,10,9,7,9,"","","","","","","","","","","30to49",NA,NA,NA,NA,NA,NA,NA,NA,1,"Dragon Boating",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2month",4,NA,4,NA,3,NA,4,NA,4,NA,4,NA,4,NA,5,NA,5,NA,5,NA,"male","bachelors","morethan20","V0N","no","no","noparty",5,"3","45to54",""
"2072","BC","410220115",NA,"English12696",12696,"y","hco_thankyou.php",NA,"01/04/2014","0:12:23","0:18:17","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,"English",2088,12345,10,7,10,1,7,10,9,2,9,4,2,1,7,7,9,5,2,9,2,2,9,3,3,10,8,6,9,6,2,8,"","","","","","","","","","","lessthan5",1,1,NA,1,1,1,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","7to11yr",4,NA,4,NA,3,NA,4,NA,5,NA,4,NA,4,NA,5,NA,5,NA,5,NA,"female","college","morethan20","t4a","yes","yes","CPC",4,"1","20to24",""
"2073","PR","410210781",NA,"English12697",12697,"y","hco_thankyou.php",NA,"01/04/2014","1:07:09","1:12:37","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",11,"English",2089,54321,1,3,5,5,2,5,10,4,10,7,4,8,8,3,8,3,3,8,9,3,9,2,2,8,4,2,5,6,3,8,"","","","","","","","","","","5to9",NA,NA,NA,NA,NA,NA,NA,NA,1,"watching the waves",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3month",3,NA,2,NA,2,NA,2,NA,4,NA,4,NA,3,NA,4,NA,4,NA,4,NA,"female","graduate","morethan20","r3l","no","no","NDP",9,"1","25to34",""
"2075","PR","410037063",NA,"English12699",12699,"y","hco_thankyou.php",NA,"01/04/2014","11:42:05","11:48:11","Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0",11,"English",2091,54321,10,7,1,1,7,5,7,7,9,9,2,9,2,2,9,3,4,8,4,2,1,8,6,9,5,2,9,6,2,8,"checked","","checked","","checked","","","","","","none",1,NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","7to11yr",4,NA,1,NA,4,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,"female","college","morethan20","R0C","no","no","NDP",6,"4","25to34",""
"2077","PR","410130047",NA,"English12701",12701,"y","hco_thankyou.php",NA,"02/04/2014","0:03:55","0:09:16","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/7.0.2 Safari/537.74.9",11,"English",2093,54321,6,2,3,1,3,1,5,2,10,7,8,9,4,2,1,3,4,10,10,4,1,9,2,9,2,2,1,8,8,1,"","","","","","","","","","","5to9",1,NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3month",4,NA,3,NA,4,NA,3,NA,4,NA,2,NA,3,NA,3,NA,4,NA,4,NA,"male","graduate","morethan20","T3C","no","no","CPC",6,"2","25to34",""
"2079","PR","410057712",NA,"English12703",12703,"y","hco_thankyou.php",NA,"02/04/2014","3:52:35","4:00:03","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,"English",2095,54321,10,6,10,8,6,1,5,2,10,7,4,9,6,3,8,3,4,5,9,3,7,2,2,10,1,3,7,4,1,5,"","","","","","","","","","","5to9",1,NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3to6yr",3,NA,3,NA,2,NA,3,NA,5,NA,3,NA,5,NA,5,NA,5,NA,5,NA,"male","HS","morethan20","t0m","no","no","CPC",3,"3","25to34","na"
"2081","PR","410181862",NA,"English12705",12705,"y","hco_thankyou.php",NA,"02/04/2014","13:27:00","13:32:12","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)",11,"English",2097,54321,3,3,4,2,2,9,6,2,8,9,2,4,8,3,9,5,2,9,1,3,10,7,7,4,4,2,4,10,7,4,"","","","","","","","","","","none",1,1,NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3to6yr",4,NA,3,NA,4,NA,5,NA,5,NA,5,NA,4,NA,5,NA,5,NA,5,NA,"female","HS","morethan20","r2n","no","no","CPC",9,"3","45to54",""
"2082","PR","410182701",NA,"English12706",12706,"y","hco_thankyou.php",NA,"02/04/2014","13:28:43","13:36:47","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)",11,"English",2098,12345,1,7,1,6,7,8,3,3,10,2,2,10,5,2,10,9,7,9,8,3,1,7,7,9,4,2,1,10,7,1,"","","","","","","","","","","none",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","atleast1wk",5,NA,4,NA,4,NA,5,NA,5,NA,5,NA,4,NA,5,NA,5,NA,5,NA,"female","somepost","morethan20","T6R","yes","yes","green",6,"2","45to54","Ocean Health is of the upmost importance."
"2083","PR","410183293",NA,"English12707",12707,"y","hco_thankyou.php",NA,"02/04/2014","13:37:10","13:59:16","Mozilla/5.0 (iPod touch; CPU iPhone OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53",11,"English",2099,54321,8,3,9,4,2,4,6,3,8,7,7,4,1,3,5,2,2,9,10,7,4,5,2,9,9,3,4,3,3,4,"","","","","","","","","","","none",1,NA,NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3month",4,NA,2,NA,2,NA,5,NA,3,NA,3,NA,4,NA,4,NA,5,NA,3,NA,"female","college","11to20","S4N","no","no","noresponse",5,"4","35to44","I used to live on Long Island and since moving to a landlocked province I miss the ocean. I feel that ocean health is extremely important but most do not know the damage of pollution can cause. We had medical waste on our shores a couple of years before I moved and not being able to go to the beach was saddening. Something that is overlooked until it can no longer be used."
"2084","PR","410129764",NA,"English12708",12708,"y","hco_thankyou.php",NA,"02/04/2014","13:41:18","13:47:37","Mozilla/5.0 (Windows NT 5.1; rv:28.0) Gecko/20100101 Firefox/28.0",11,"English",2100,12345,1,3,1,7,7,9,6,3,8,4,2,1,10,7,1,5,2,10,8,3,1,2,2,10,9,3,4,3,3,8,"","","","","","","","","","checked","5to9",1,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","atleast1wk",5,NA,2,NA,1,NA,4,NA,5,NA,3,NA,3,NA,5,NA,5,NA,5,NA,"female","HS","morethan20","R2H","no","no","dontknow",6,"5","35to44","It was a very interesting survey, it's good to be re-informed of these things."
"2085","PR","410127485",NA,"English12709",12709,"y","hco_thankyou.php",NA,"02/04/2014","13:41:45","13:48:15","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,"English",2101,54321,9,2,9,4,2,4,7,7,9,10,7,4,6,2,8,3,3,5,2,2,9,8,3,9,5,2,9,1,3,5,"","","","","","","","","","","none",1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","7to11yr",5,NA,3,NA,5,NA,5,NA,5,NA,5,NA,4,NA,5,NA,5,NA,5,NA,"male","bachelors","morethan20","s4t","no","yes","NDP",5,"2","35to44","good survey, more should be done for the environment"
"2086","PR","410094638",NA,"English12710",12710,"y","hco_thankyou.php",NA,"02/04/2014","13:42:46","13:51:07","Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53",11,"English",2102,12345,4,2,1,10,6,1,1,7,1,5,2,9,6,2,8,9,2,9,7,7,9,3,3,8,8,6,1,2,2,1,"","","","","","","","","","","none",1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2month",5,NA,2,NA,5,NA,5,NA,5,NA,4,NA,4,NA,5,NA,5,NA,5,NA,"female","bachelors","morethan20","S0K","no","no","noresponse",9,"4","35to44",""
"2087","PR","410050559",NA,"English12711",12711,"y","hco_thankyou.php",NA,"02/04/2014","13:43:04","13:54:28","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C)",11,"English",2103,54321,1,7,1,9,7,9,3,8,5,2,2,1,4,2,1,10,7,1,8,3,1,5,2,6,7,7,9,6,7,6,"","","","","","","","","","","none",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2month",5,NA,4,NA,4,NA,4,NA,4,NA,4,NA,2,NA,4,NA,4,NA,4,NA,"male","graduate","morethan20","T4X","no","no","CPC",8,"3","35to44",""
"2088","PR","410068556",NA,"English12712",12712,"y","hco_thankyou.php",NA,"02/04/2014","13:44:06","13:59:31","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)",11,"English",2104,12345,10,10,1,7,4,9,8,3,9,3,10,8,9,2,9,2,2,9,6,2,6,5,2,9,1,3,1,4,2,1,"","","","","","","","","","","none",1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3month",4,NA,2,NA,3,NA,5,NA,4,NA,5,NA,4,NA,4,NA,4,NA,4,NA,"female","college","morethan20","S7S","no","no","CPC",7,"4","45to54",""
"2089","PR","410175985",NA,"English12713",12713,"y","hco_thankyou.php",NA,"02/04/2014","13:45:00","13:51:47","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,"English",2105,54321,7,7,9,10,7,4,4,2,4,8,3,9,5,2,9,1,7,10,3,3,4,9,2,9,6,2,8,2,2,9,"","","","","","","","","","","5to9",NA,1,NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3to6yr",4,NA,3,NA,3,NA,4,NA,4,NA,4,NA,4,NA,5,NA,5,NA,5,NA,"female","graduate","morethan20","T1J","no","no","noparty",7,"2","35to44",""
"2091","PR","410024347",NA,"English12715",12715,"y","hco_thankyou.php",NA,"02/04/2014","13:46:23","13:52:45","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",11,"English",2107,54321,7,7,9,10,7,4,3,3,4,6,2,8,9,7,4,4,2,4,8,3,9,5,2,9,2,2,9,1,7,5,"checked","","checked","checked","checked","","","checked","","checked","none",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","3month",4,NA,2,NA,3,NA,4,NA,4,NA,3,NA,3,NA,5,NA,5,NA,4,NA,"female","bachelors","morethan20","k2h","no","no","noparty",6,"2","25to34",""
"2092","PR","410216220",NA,"English12716",12716,"y","hco_thankyou.php",NA,"02/04/2014","13:53:59","14:03:06","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0",11,"English",2108,12345,4,2,5,3,3,8,6,3,8,7,7,9,8,3,9,1,3,5,2,1,9,9,3,9,10,1,10,5,2,9,"","","","","","","","","","checked","none",NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","atleast1wk",5,NA,3,NA,2,NA,5,NA,5,NA,3,NA,5,NA,5,NA,5,NA,5,NA,"female","bachelors","morethan20","t6x","no","no","dontknow",7,"3","45to54",""
"2093","PR","410061105",NA,"English12717",12717,"y","hco_thankyou.php",NA,"02/04/2014","13:55:33","14:05:24","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 2.0.50727; OfficeLiveConnector.1.4; OfficeLivePatch.1.3; .NET CLR 1.1.4322; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C)",11,"English",2109,54321,8,8,9,3,3,10,10,7,10,2,2,9,1,7,1,7,5,9,5,2,9,6,2,7,9,2,3,4,2,6,"","","","","","","","","","","none",1,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2month",3,NA,1,NA,3,NA,3,NA,2,NA,3,NA,3,NA,3,NA,4,NA,3,NA,"male","college","morethan20","T0K","no","no","CPC",3,"3","45to54",""
"2094","PR","410002702",NA,"English12718",12718,"y","hco_thankyou.php",NA,"02/04/2014","13:55:47","14:03:34","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",11,"English",2110,12345,1,3,5,3,10,5,4,2,5,6,7,6,9,7,9,10,7,6,2,10,9,5,10,5,8,8,9,7,7,5,"","","","","","","","","","","none",1,NA,NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,"","1to2month",5,NA,4,NA,5,NA,4,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,"female","HS","morethan20","s0n","no","yes","CPC",3,"3","35to44",""
